service_id,date,exception_type
1201051308,20260803,1
1201051348,20260803,1
1201051429,20260803,1
1201051509,20260803,1
1201051550,20260803,1
1201051630,20260803,1
1201051711,20260803,1
1201051751,20260803,1
1201051832,20260803,1
1201051912,20260803,1
1201051953,20260803,1
1201052033,20260803,1
1201052114,20260803,1
1201052154,20260803,1
1201052225,20260803,1
1202010730,20260803,2
1202010809,20260803,2
1202010851,20260803,2
1202010932,20260803,2
1202011012,20260803,2
1202011053,20260803,2
1202011133,20260803,2
1202011214,20260803,2
1202011254,20260803,2
1202011335,20260803,2
1202011415,20260803,2
1202011456,20260803,2
1202011536,20260803,2
1202011617,20260803,2
1202011657,20260803,2
1202011738,20260803,2
1202011818,20260803,2
1202011859,20260803,2
1202011939,20260803,2
1202012020,20260803,2
1202012100,20260803,2
1202012141,20260803,2
1202012215,20260803,2
1202012250,20260803,2
1202050730,20260803,1
1202050809,20260803,1
1202050851,20260803,1
1202050932,20260803,1
1202051012,20260803,1
1202051053,20260803,1
1202051133,20260803,1
1202051214,20260803,1
1202051254,20260803,1
1202051335,20260803,1
1202051415,20260803,1
1202051456,20260803,1
1202051536,20260803,1
1202051617,20260803,1
1202051657,20260803,1
1202051738,20260803,1
1202051818,20260803,1
1202051859,20260803,1
1202051939,20260803,1
1202052020,20260803,1
1202052100,20260803,1
1202052141,20260803,1
1202052215,20260803,1
1202052250,20260803,1
1400010625,20260803,2
1400010700,20260803,2
1400010740,20260803,2
1400010815,20260803,2
1400010910,20260803,2
1400010945,20260803,2
1400011040,20260803,2
1400011115,20260803,2
1400011210,20260803,2
1400011245,20260803,2
1400011340,20260803,2
1400011415,20260803,2
1400011510,20260803,2
1400011545,20260803,2
1400011640,20260803,2
1400011715,20260803,2
1400011810,20260803,2
1400011845,20260803,2
1400011940,20260803,2
1400012015,20260803,2
1400012110,20260803,2
1400012140,20260803,2
1400050625,20260803,1
1400050700,20260803,1
1400050740,20260803,1
1400050815,20260803,1
1400050910,20260803,1
1400050945,20260803,1
1400051040,20260803,1
1400051115,20260803,1
1400051210,20260803,1
1400051245,20260803,1
1400051340,20260803,1
1400051415,20260803,1
1400051510,20260803,1
1400051545,20260803,1
1400051640,20260803,1
1400051715,20260803,1
1400051810,20260803,1
1400051845,20260803,1
1400051940,20260803,1
1400052015,20260803,1
1400052110,20260803,1
1400052140,20260803,1
1401010645,20260803,2
1401010715,20260803,2
1401010755,20260803,2
1401010830,20260803,2
1401010925,20260803,2
1401011000,20260803,2
1401011055,20260803,2
1401011130,20260803,2
1401011225,20260803,2
1401011300,20260803,2
1401011355,20260803,2
1401011430,20260803,2
1401011525,20260803,2
1401011600,20260803,2
1401011655,20260803,2
1401011730,20260803,2
1401011825,20260803,2
1401011900,20260803,2
1401011955,20260803,2
1401012030,20260803,2
1401012125,20260803,2
1401012155,20260803,2
1401050645,20260803,1
1401050715,20260803,1
1401050755,20260803,1
1401050830,20260803,1
1401050925,20260803,1
1401051000,20260803,1
1401051055,20260803,1
1401051130,20260803,1
1401051225,20260803,1
1401051300,20260803,1
1401051355,20260803,1
1401051430,20260803,1
1401051525,20260803,1
1401051600,20260803,1
1401051655,20260803,1
1401051730,20260803,1
1401051825,20260803,1
1401051900,20260803,1
1401051955,20260803,1
1401052030,20260803,1
1401052125,20260803,1
1401052155,20260803,1
1402010655,20260803,2
1402010726,20260803,2
1402010810,20260803,2
1402010845,20260803,2
1402010940,20260803,2
1402011015,20260803,2
1402011110,20260803,2
1402011145,20260803,2
1402011240,20260803,2
1402011315,20260803,2
1402011410,20260803,2
1402011445,20260803,2
1402011540,20260803,2
1402011615,20260803,2
1402011710,20260803,2
1402011745,20260803,2
1402011840,20260803,2
1402011915,20260803,2
1402012010,20260803,2
1402012045,20260803,2
1402012140,20260803,2
1402012205,20260803,2
1402050655,20260803,1
1402050726,20260803,1
1402050810,20260803,1
1402050845,20260803,1
1402050940,20260803,1
1402051015,20260803,1
1402051110,20260803,1
1402051145,20260803,1
1402051240,20260803,1
1402051315,20260803,1
1402051410,20260803,1
1402051445,20260803,1
1402051540,20260803,1
1402051615,20260803,1
1402051710,20260803,1
1402051745,20260803,1
1402051840,20260803,1
1402051915,20260803,1
1402052010,20260803,1
1402052045,20260803,1
1402052140,20260803,1
1402052205,20260803,1
1403010705,20260803,2
1403010737,20260803,2
1403010825,20260803,2
1403010900,20260803,2
1403010955,20260803,2
1403011030,20260803,2
1403011125,20260803,2
1403011200,20260803,2
1403011255,20260803,2
1403011330,20260803,2
1403011425,20260803,2
1403011500,20260803,2
1403011555,20260803,2
1403011630,20260803,2
1403011725,20260803,2
1403011800,20260803,2
1403011855,20260803,2
1403011930,20260803,2
1403012025,20260803,2
1403012100,20260803,2
1403012155,20260803,2
1403012220,20260803,2
1403050705,20260803,1
1403050737,20260803,1
1403050825,20260803,1
1403050900,20260803,1
1403050955,20260803,1
1403051030,20260803,1
1403051125,20260803,1
1403051200,20260803,1
1403051255,20260803,1
1403051330,20260803,1
1403051425,20260803,1
1403051500,20260803,1
1403051555,20260803,1
1403051630,20260803,1
1403051725,20260803,1
1403051800,20260803,1
1403051855,20260803,1
1403051930,20260803,1
1403052025,20260803,1
1403052100,20260803,1
1403052155,20260803,1
1403052220,20260803,1
1404010715,20260803,2
1404010748,20260803,2
1404010840,20260803,2
1404010915,20260803,2
1404011010,20260803,2
1404011045,20260803,2
1404011140,20260803,2
1404011215,20260803,2
1404011310,20260803,2
1404011345,20260803,2
1404011440,20260803,2
1404011515,20260803,2
1404011610,20260803,2
1404011645,20260803,2
1404011740,20260803,2
1404011815,20260803,2
1404011910,20260803,2
1404011945,20260803,2
1404012040,20260803,2
1404012115,20260803,2
1404012205,20260803,2
1404012235,20260803,2
1404050715,20260803,1
1404050748,20260803,1
1404050840,20260803,1
1404050915,20260803,1
1404051010,20260803,1
1404051045,20260803,1
1404051140,20260803,1
1404051215,20260803,1
1404051310,20260803,1
1404051345,20260803,1
1404051440,20260803,1
1404051515,20260803,1
1404051610,20260803,1
1404051645,20260803,1
1404051740,20260803,1
1404051815,20260803,1
1404051910,20260803,1
1404051945,20260803,1
1404052040,20260803,1
1404052115,20260803,1
1404052205,20260803,1
1404052235,20260803,1
1405010725,20260803,2
1405010800,20260803,2
1405010855,20260803,2
1405010930,20260803,2
1405011025,20260803,2
1405011100,20260803,2
1405011155,20260803,2
1405011230,20260803,2
1405011325,20260803,2
1405011400,20260803,2
1405011455,20260803,2
1405011530,20260803,2
1405011625,20260803,2
1405011700,20260803,2
1405011755,20260803,2
1405011830,20260803,2
1405011925,20260803,2
1405012000,20260803,2
1405012055,20260803,2
1405012130,20260803,2
1405012220,20260803,2
1405012248,20260803,2
1405050725,20260803,1
1405050800,20260803,1
1405050855,20260803,1
1405050930,20260803,1
1405051025,20260803,1
1405051100,20260803,1
1405051155,20260803,1
1405051230,20260803,1
1405051325,20260803,1
1405051400,20260803,1
1405051455,20260803,1
1405051530,20260803,1
1405051625,20260803,1
1405051700,20260803,1
1405051755,20260803,1
1405051830,20260803,1
1405051925,20260803,1
1405052000,20260803,1
1405052055,20260803,1
1405052130,20260803,1
1405052220,20260803,1
1405052248,20260803,1
1500010655,20260803,2
1500010740,20260803,2
1500010834,20260803,2
1500010928,20260803,2
1500011022,20260803,2
1500011116,20260803,2
1500011210,20260803,2
1500011304,20260803,2
1500011358,20260803,2
1500011452,20260803,2
1500011546,20260803,2
1500011640,20260803,2
1500011734,20260803,2
1500011828,20260803,2
1500011922,20260803,2
1500012016,20260803,2
1500012110,20260803,2
1500012205,20260803,2
1500050655,20260803,1
1500050740,20260803,1
1500050834,20260803,1
1500050928,20260803,1
1500051022,20260803,1
1500051116,20260803,1
1500051210,20260803,1
1500051304,20260803,1
1500051358,20260803,1
1500051452,20260803,1
1500051546,20260803,1
1500051640,20260803,1
1500051734,20260803,1
1500051828,20260803,1
1500051922,20260803,1
1500052016,20260803,1
1500052110,20260803,1
1500052205,20260803,1
1501010725,20260803,2
1501010815,20260803,2
1501010910,20260803,2
1501011004,20260803,2
1501011058,20260803,2
1501011152,20260803,2
1501011246,20260803,2
1501011340,20260803,2
1501011434,20260803,2
1501011528,20260803,2
1501011622,20260803,2
1501011716,20260803,2
1501011810,20260803,2
1501011904,20260803,2
1501011958,20260803,2
1501012052,20260803,2
1501012145,20260803,2
1501012235,20260803,2
1501050725,20260803,1
1501050815,20260803,1
1501050910,20260803,1
1501051004,20260803,1
1501051058,20260803,1
1501051152,20260803,1
1501051246,20260803,1
1501051340,20260803,1
1501051434,20260803,1
1501051528,20260803,1
1501051622,20260803,1
1501051716,20260803,1
1501051810,20260803,1
1501051904,20260803,1
1501051958,20260803,1
1501052052,20260803,1
1501052145,20260803,1
1501052235,20260803,1
1502010630,20260803,2
1502010710,20260803,2
1502010755,20260803,2
1502010850,20260803,2
1502010946,20260803,2
1502011040,20260803,2
1502011134,20260803,2
1502011228,20260803,2
1502011322,20260803,2
1502011416,20260803,2
1502011510,20260803,2
1502011604,20260803,2
1502011658,20260803,2
1502011752,20260803,2
1502011846,20260803,2
1502011940,20260803,2
1502012034,20260803,2
1502012128,20260803,2
1502050630,20260803,1
1502050710,20260803,1
1502050755,20260803,1
1502050850,20260803,1
1502050946,20260803,1
1502051040,20260803,1
1502051134,20260803,1
1502051228,20260803,1
1502051322,20260803,1
1502051416,20260803,1
1502051510,20260803,1
1502051604,20260803,1
1502051658,20260803,1
1502051752,20260803,1
1502051846,20260803,1
1502051940,20260803,1
1502052034,20260803,1
1502052128,20260803,1
1700010715,20260803,2
1700010745,20260803,2
1700010825,20260803,2
1700010905,20260803,2
1700010945,20260803,2
1700011025,20260803,2
1700011100,20260803,2
1700011135,20260803,2
1700011210,20260803,2
1700011245,20260803,2
1700011325,20260803,2
1700011405,20260803,2
1700011445,20260803,2
1700011525,20260803,2
1700011600,20260803,2
1700011635,20260803,2
1700011710,20260803,2
1700011745,20260803,2
1700011820,20260803,2
1700011855,20260803,2
1700011930,20260803,2
1700012005,20260803,2
1700012040,20260803,2
1700012115,20260803,2
1700012150,20260803,2
1700012220,20260803,2
1700050715,20260803,1
1700050745,20260803,1
1700050825,20260803,1
1700050905,20260803,1
1700050945,20260803,1
1700051025,20260803,1
1700051100,20260803,1
1700051135,20260803,1
1700051210,20260803,1
1700051245,20260803,1
1700051325,20260803,1
1700051405,20260803,1
1700051445,20260803,1
1700051525,20260803,1
1700051600,20260803,1
1700051635,20260803,1
1700051710,20260803,1
1700051745,20260803,1
1700051820,20260803,1
1700051855,20260803,1
1700051930,20260803,1
1700052005,20260803,1
1700052040,20260803,1
1700052115,20260803,1
1700052150,20260803,1
1700052220,20260803,1
1701010710,20260803,2
1701010745,20260803,2
1701010825,20260803,2
1701010905,20260803,2
1701010945,20260803,2
1701011025,20260803,2
1701011100,20260803,2
1701011135,20260803,2
1701011210,20260803,2
1701011245,20260803,2
1701011325,20260803,2
1701011405,20260803,2
1701011445,20260803,2
1701011525,20260803,2
1701011600,20260803,2
1701011635,20260803,2
1701011710,20260803,2
1701011745,20260803,2
1701011820,20260803,2
1701011855,20260803,2
1701011930,20260803,2
1701012005,20260803,2
1701012040,20260803,2
1701012115,20260803,2
1701012150,20260803,2
1701050710,20260803,1
1701050745,20260803,1
1701050825,20260803,1
1701050905,20260803,1
1701050945,20260803,1
1701051025,20260803,1
1701051100,20260803,1
1701051135,20260803,1
1701051210,20260803,1
1701051245,20260803,1
1701051325,20260803,1
1701051405,20260803,1
1701051445,20260803,1
1701051525,20260803,1
1701051600,20260803,1
1701051635,20260803,1
1701051710,20260803,1
1701051745,20260803,1
1701051820,20260803,1
1701051855,20260803,1
1701051930,20260803,1
1701052005,20260803,1
1701052040,20260803,1
1701052115,20260803,1
1701052150,20260803,1
1900010650,20260803,2
1900010720,20260803,2
1900010800,20260803,2
1900010840,20260803,2
1900010920,20260803,2
1900011000,20260803,2
1900011040,20260803,2
1900011120,20260803,2
1900011200,20260803,2
1900011240,20260803,2
1900011320,20260803,2
1900011400,20260803,2
1900011440,20260803,2
1900011520,20260803,2
1900011600,20260803,2
1900011640,20260803,2
1900011720,20260803,2
1900011800,20260803,2
1900011840,20260803,2
1900011920,20260803,2
1900012000,20260803,2
1900012040,20260803,2
1900012120,20260803,2
1900012155,20260803,2
1900050650,20260803,1
1900050720,20260803,1
1900050800,20260803,1
1900050840,20260803,1
1900050920,20260803,1
1900051000,20260803,1
1900051040,20260803,1
1900051120,20260803,1
1900051200,20260803,1
1900051240,20260803,1
1900051320,20260803,1
1900051400,20260803,1
1900051440,20260803,1
1900051520,20260803,1
1900051600,20260803,1
1900051640,20260803,1
1900051720,20260803,1
1900051800,20260803,1
1900051840,20260803,1
1900051920,20260803,1
1900052000,20260803,1
1900052040,20260803,1
1900052120,20260803,1
1900052155,20260803,1
1901010820,20260803,2
1901010900,20260803,2
1901010940,20260803,2
1901011020,20260803,2
1901011100,20260803,2
1901011140,20260803,2
1901011220,20260803,2
1901011300,20260803,2
1901011340,20260803,2
1901011420,20260803,2
1901011500,20260803,2
1901011540,20260803,2
1901011620,20260803,2
1901011700,20260803,2
1901011740,20260803,2
1901011820,20260803,2
1901011900,20260803,2
1901011940,20260803,2
1901012020,20260803,2
1901012100,20260803,2
1901012140,20260803,2
1901012220,20260803,2
1901012255,20260803,2
1901050820,20260803,1
1901050900,20260803,1
1901050940,20260803,1
1901051020,20260803,1
1901051100,20260803,1
1901051140,20260803,1
1901051220,20260803,1
1901051300,20260803,1
1901051340,20260803,1
1901051420,20260803,1
1901051500,20260803,1
1901051540,20260803,1
1901051620,20260803,1
1901051700,20260803,1
1901051740,20260803,1
1901051820,20260803,1
1901051900,20260803,1
1901051940,20260803,1
1901052020,20260803,1
1901052100,20260803,1
1901052140,20260803,1
1901052220,20260803,1
1901052255,20260803,1
1902010625,20260803,2
1902010655,20260803,2
1902010725,20260803,2
1902010755,20260803,2
1902010840,20260803,2
1902010920,20260803,2
1902011000,20260803,2
1902011040,20260803,2
1902011120,20260803,2
1902011200,20260803,2
1902011240,20260803,2
1902011320,20260803,2
1902011400,20260803,2
1902011440,20260803,2
1902011520,20260803,2
1902011600,20260803,2
1902011640,20260803,2
1902011720,20260803,2
1902011800,20260803,2
1902011840,20260803,2
1902011920,20260803,2
1902012000,20260803,2
1902012040,20260803,2
1902012120,20260803,2
1902050625,20260803,1
1902050655,20260803,1
1902050725,20260803,1
1902050755,20260803,1
1902050840,20260803,1
1902050920,20260803,1
1902051000,20260803,1
1902051040,20260803,1
1902051120,20260803,1
1902051200,20260803,1
1902051240,20260803,1
1902051320,20260803,1
1902051400,20260803,1
1902051440,20260803,1
1902051520,20260803,1
1902051600,20260803,1
1902051640,20260803,1
1902051720,20260803,1
1902051800,20260803,1
1902051840,20260803,1
1902051920,20260803,1
1902052000,20260803,1
1902052040,20260803,1
1902052120,20260803,1
1903010745,20260803,2
1903010820,20260803,2
1903010900,20260803,2
1903010940,20260803,2
1903011020,20260803,2
1903011100,20260803,2
1903011140,20260803,2
1903011220,20260803,2
1903011300,20260803,2
1903011340,20260803,2
1903011420,20260803,2
1903011500,20260803,2
1903011540,20260803,2
1903011620,20260803,2
1903011700,20260803,2
1903011740,20260803,2
1903011820,20260803,2
1903011900,20260803,2
1903011940,20260803,2
1903012020,20260803,2
1903012100,20260803,2
1903012140,20260803,2
1903012215,20260803,2
1903012250,20260803,2
1903050745,20260803,1
1903050820,20260803,1
1903050900,20260803,1
1903050940,20260803,1
1903051020,20260803,1
1903051100,20260803,1
1903051140,20260803,1
1903051220,20260803,1
1903051300,20260803,1
1903051340,20260803,1
1903051420,20260803,1
1903051500,20260803,1
1903051540,20260803,1
1903051620,20260803,1
1903051700,20260803,1
1903051740,20260803,1
1903051820,20260803,1
1903051900,20260803,1
1903051940,20260803,1
1903052020,20260803,1
1903052100,20260803,1
1903052140,20260803,1
1903052215,20260803,1
1903052250,20260803,1
2000010640,20260803,2
2000010705,20260803,2
2000010742,20260803,2
2000010807,20260803,2
2000010848,20260803,2
2000010913,20260803,2
2000010954,20260803,2
2000011019,20260803,2
2000011100,20260803,2
2000011125,20260803,2
2000011206,20260803,2
2000011233,20260803,2
2000011316,20260803,2
2000011342,20260803,2
2000011425,20260803,2
2000011451,20260803,2
2000011534,20260803,2
2000011600,20260803,2
2000011643,20260803,2
2000011709,20260803,2
2000011752,20260803,2
2000011818,20260803,2
2000011901,20260803,2
2000011927,20260803,2
2000012010,20260803,2
2000012036,20260803,2
2000012119,20260803,2
2000012145,20260803,2
2000050640,20260803,1
2000050705,20260803,1
2000050742,20260803,1
2000050807,20260803,1
2000050848,20260803,1
2000050913,20260803,1
2000050954,20260803,1
2000051019,20260803,1
2000051100,20260803,1
2000051125,20260803,1
2000051206,20260803,1
2000051233,20260803,1
2000051316,20260803,1
2000051342,20260803,1
2000051425,20260803,1
2000051451,20260803,1
2000051534,20260803,1
2000051600,20260803,1
2000051643,20260803,1
2000051709,20260803,1
2000051752,20260803,1
2000051818,20260803,1
2000051901,20260803,1
2000051927,20260803,1
2000052010,20260803,1
2000052036,20260803,1
2000052119,20260803,1
2000052145,20260803,1
2001010700,20260803,2
2001010725,20260803,2
2001010804,20260803,2
2001010829,20260803,2
2001010910,20260803,2
2001010935,20260803,2
2001011016,20260803,2
2001011041,20260803,2
2001011122,20260803,2
2001011147,20260803,2
2001011229,20260803,2
2001011255,20260803,2
2001011339,20260803,2
2001011405,20260803,2
2001011448,20260803,2
2001011514,20260803,2
2001011557,20260803,2
2001011623,20260803,2
2001011706,20260803,2
2001011732,20260803,2
2001011815,20260803,2
2001011841,20260803,2
2001011924,20260803,2
2001011950,20260803,2
2001012033,20260803,2
2001012059,20260803,2
2001012142,20260803,2
2001012208,20260803,2
2001050700,20260803,1
2001050725,20260803,1
2001050804,20260803,1
2001050829,20260803,1
2001050910,20260803,1
2001050935,20260803,1
2001051016,20260803,1
2001051041,20260803,1
2001051122,20260803,1
2001051147,20260803,1
2001051229,20260803,1
2001051255,20260803,1
2001051339,20260803,1
2001051405,20260803,1
2001051448,20260803,1
2001051514,20260803,1
2001051557,20260803,1
2001051623,20260803,1
2001051706,20260803,1
2001051732,20260803,1
2001051815,20260803,1
2001051841,20260803,1
2001051924,20260803,1
2001051950,20260803,1
2001052033,20260803,1
2001052059,20260803,1
2001052142,20260803,1
2001052208,20260803,1
2002010720,20260803,2
2002010745,20260803,2
2002010826,20260803,2
2002010851,20260803,2
2002010932,20260803,2
2002010957,20260803,2
2002011038,20260803,2
2002011103,20260803,2
2002011144,20260803,2
2002011210,20260803,2
2002011253,20260803,2
2002011319,20260803,2
2002011402,20260803,2
2002011428,20260803,2
2002011511,20260803,2
2002011537,20260803,2
2002011620,20260803,2
2002011646,20260803,2
2002011729,20260803,2
2002011755,20260803,2
2002011838,20260803,2
2002011904,20260803,2
2002011947,20260803,2
2002012013,20260803,2
2002012056,20260803,2
2002012122,20260803,2
2002012205,20260803,2
2002012225,20260803,2
2002050720,20260803,1
2002050745,20260803,1
2002050826,20260803,1
2002050851,20260803,1
2002050932,20260803,1
2002050957,20260803,1
2002051038,20260803,1
2002051103,20260803,1
2002051144,20260803,1
2002051210,20260803,1
2002051253,20260803,1
2002051319,20260803,1
2002051402,20260803,1
2002051428,20260803,1
2002051511,20260803,1
2002051537,20260803,1
2002051620,20260803,1
2002051646,20260803,1
2002051729,20260803,1
2002051755,20260803,1
2002051838,20260803,1
2002051904,20260803,1
2002051947,20260803,1
2002052013,20260803,1
2002052056,20260803,1
2002052122,20260803,1
2002052205,20260803,1
2002052225,20260803,1
2100010800,20260803,2
2100010834,20260803,2
2100010908,20260803,2
2100010942,20260803,2
2100011016,20260803,2
2100011050,20260803,2
2100011124,20260803,2
2100011158,20260803,2
2100011232,20260803,2
2100011306,20260803,2
2100011340,20260803,2
2100011414,20260803,2
2100011448,20260803,2
2100011522,20260803,2
2100011556,20260803,2
2100011630,20260803,2
2100011704,20260803,2
2100011738,20260803,2
2100011812,20260803,2
2100011846,20260803,2
2100011920,20260803,2
2100011954,20260803,2
2100012028,20260803,2
2100012102,20260803,2
2100012136,20260803,2
2100012210,20260803,2
2100012245,20260803,2
2100012315,20260803,2
2100050800,20260803,1
2100050834,20260803,1
2100050908,20260803,1
2100050942,20260803,1
2100051016,20260803,1
2100051050,20260803,1
2100051124,20260803,1
2100051158,20260803,1
2100051232,20260803,1
2100051306,20260803,1
2100051340,20260803,1
2100051414,20260803,1
2100051448,20260803,1
2100051522,20260803,1
2100051556,20260803,1
2100051630,20260803,1
2100051704,20260803,1
2100051738,20260803,1
2100051812,20260803,1
2100051846,20260803,1
2100051920,20260803,1
2100051954,20260803,1
2100052028,20260803,1
2100052102,20260803,1
2100052136,20260803,1
2100052210,20260803,1
2100052245,20260803,1
2100052315,20260803,1
2101010740,20260803,2
2101010817,20260803,2
2101010851,20260803,2
2101010925,20260803,2
2101010959,20260803,2
2101011033,20260803,2
2101011107,20260803,2
2101011141,20260803,2
2101011215,20260803,2
2101011249,20260803,2
2101011323,20260803,2
2101011357,20260803,2
2101011431,20260803,2
2101011505,20260803,2
2101011539,20260803,2
2101011613,20260803,2
2101011647,20260803,2
2101011721,20260803,2
2101011755,20260803,2
2101011829,20260803,2
2101011903,20260803,2
2101011937,20260803,2
2101012011,20260803,2
2101012045,20260803,2
2101012119,20260803,2
2101012150,20260803,2
2101012225,20260803,2
2101050740,20260803,1
2101050817,20260803,1
2101050851,20260803,1
2101050925,20260803,1
2101050959,20260803,1
2101051033,20260803,1
2101051107,20260803,1
2101051141,20260803,1
2101051215,20260803,1
2101051249,20260803,1
2101051323,20260803,1
2101051357,20260803,1
2101051431,20260803,1
2101051505,20260803,1
2101051539,20260803,1
2101051613,20260803,1
2101051647,20260803,1
2101051721,20260803,1
2101051755,20260803,1
2101051829,20260803,1
2101051903,20260803,1
2101051937,20260803,1
2101052011,20260803,1
2101052045,20260803,1
2101052119,20260803,1
2101052150,20260803,1
2101052225,20260803,1
2102010705,20260803,2
2102010730,20260803,2
2102010800,20260803,2
2102010834,20260803,2
2102010908,20260803,2
2102010942,20260803,2
2102011016,20260803,2
2102011050,20260803,2
2102011124,20260803,2
2102011158,20260803,2
2102011232,20260803,2
2102011306,20260803,2
2102011340,20260803,2
2102011414,20260803,2
2102011448,20260803,2
2102011522,20260803,2
2102011556,20260803,2
2102011630,20260803,2
2102011704,20260803,2
2102011738,20260803,2
2102011812,20260803,2
2102011846,20260803,2
2102011920,20260803,2
2102011954,20260803,2
2102012028,20260803,2
2102012102,20260803,2
2102012136,20260803,2
2102012205,20260803,2
2102050705,20260803,1
2102050730,20260803,1
2102050800,20260803,1
2102050834,20260803,1
2102050908,20260803,1
2102050942,20260803,1
2102051016,20260803,1
2102051050,20260803,1
2102051124,20260803,1
2102051158,20260803,1
2102051232,20260803,1
2102051306,20260803,1
2102051340,20260803,1
2102051414,20260803,1
2102051448,20260803,1
2102051522,20260803,1
2102051556,20260803,1
2102051630,20260803,1
2102051704,20260803,1
2102051738,20260803,1
2102051812,20260803,1
2102051846,20260803,1
2102051920,20260803,1
2102051954,20260803,1
2102052028,20260803,1
2102052102,20260803,1
2102052136,20260803,1
2102052205,20260803,1
2103010720,20260803,2
2103010745,20260803,2
2103010818,20260803,2
2103010851,20260803,2
2103010925,20260803,2
2103010959,20260803,2
2103011033,20260803,2
2103011107,20260803,2
2103011141,20260803,2
2103011215,20260803,2
2103011249,20260803,2
2103011323,20260803,2
2103011357,20260803,2
2103011431,20260803,2
2103011505,20260803,2
2103011539,20260803,2
2103011613,20260803,2
2103011647,20260803,2
2103011721,20260803,2
2103011755,20260803,2
2103011829,20260803,2
2103011903,20260803,2
2103011937,20260803,2
2103012011,20260803,2
2103012045,20260803,2
2103012119,20260803,2
2103012153,20260803,2
2103012220,20260803,2
2103050720,20260803,1
2103050745,20260803,1
2103050818,20260803,1
2103050851,20260803,1
2103050925,20260803,1
2103050959,20260803,1
2103051033,20260803,1
2103051107,20260803,1
2103051141,20260803,1
2103051215,20260803,1
2103051249,20260803,1
2103051323,20260803,1
2103051357,20260803,1
2103051431,20260803,1
2103051505,20260803,1
2103051539,20260803,1
2103051613,20260803,1
2103051647,20260803,1
2103051721,20260803,1
2103051755,20260803,1
2103051829,20260803,1
2103051903,20260803,1
2103051937,20260803,1
2103052011,20260803,1
2103052045,20260803,1
2103052119,20260803,1
2103052153,20260803,1
2103052220,20260803,1
2200010630,20260803,2
2200010655,20260803,2
2200010720,20260803,2
2200010753,20260803,2
2200010826,20260803,2
2200010901,20260803,2
2200010935,20260803,2
2200011010,20260803,2
2200011044,20260803,2
2200011119,20260803,2
2200011153,20260803,2
2200011228,20260803,2
2200011302,20260803,2
2200011337,20260803,2
2200011411,20260803,2
2200011446,20260803,2
2200011520,20260803,2
2200011555,20260803,2
2200011629,20260803,2
2200011704,20260803,2
2200011738,20260803,2
2200011813,20260803,2
2200011847,20260803,2
2200011922,20260803,2
2200011956,20260803,2
2200012031,20260803,2
2200012105,20260803,2
2200012140,20260803,2
2200050630,20260803,1
2200050655,20260803,1
2200050720,20260803,1
2200050753,20260803,1
2200050826,20260803,1
2200050901,20260803,1
2200050935,20260803,1
2200051010,20260803,1
2200051044,20260803,1
2200051119,20260803,1
2200051153,20260803,1
2200051228,20260803,1
2200051302,20260803,1
2200051337,20260803,1
2200051411,20260803,1
2200051446,20260803,1
2200051520,20260803,1
2200051555,20260803,1
2200051629,20260803,1
2200051704,20260803,1
2200051738,20260803,1
2200051813,20260803,1
2200051847,20260803,1
2200051922,20260803,1
2200051956,20260803,1
2200052031,20260803,1
2200052105,20260803,1
2200052140,20260803,1
2201010650,20260803,2
2201010715,20260803,2
2201010741,20260803,2
2201010815,20260803,2
2201010849,20260803,2
2201010924,20260803,2
2201010958,20260803,2
2201011033,20260803,2
2201011107,20260803,2
2201011142,20260803,2
2201011216,20260803,2
2201011251,20260803,2
2201011325,20260803,2
2201011400,20260803,2
2201011434,20260803,2
2201011509,20260803,2
2201011543,20260803,2
2201011618,20260803,2
2201011652,20260803,2
2201011727,20260803,2
2201011801,20260803,2
2201011836,20260803,2
2201011910,20260803,2
2201011945,20260803,2
2201012019,20260803,2
2201012054,20260803,2
2201012128,20260803,2
2201012203,20260803,2
2201050650,20260803,1
2201050715,20260803,1
2201050741,20260803,1
2201050815,20260803,1
2201050849,20260803,1
2201050924,20260803,1
2201050958,20260803,1
2201051033,20260803,1
2201051107,20260803,1
2201051142,20260803,1
2201051216,20260803,1
2201051251,20260803,1
2201051325,20260803,1
2201051400,20260803,1
2201051434,20260803,1
2201051509,20260803,1
2201051543,20260803,1
2201051618,20260803,1
2201051652,20260803,1
2201051727,20260803,1
2201051801,20260803,1
2201051836,20260803,1
2201051910,20260803,1
2201051945,20260803,1
2201052019,20260803,1
2201052054,20260803,1
2201052128,20260803,1
2201052203,20260803,1
2202010803,20260803,2
2202010838,20260803,2
2202010912,20260803,2
2202010947,20260803,2
2202011021,20260803,2
2202011056,20260803,2
2202011130,20260803,2
2202011205,20260803,2
2202011239,20260803,2
2202011314,20260803,2
2202011348,20260803,2
2202011423,20260803,2
2202011457,20260803,2
2202011532,20260803,2
2202011606,20260803,2
2202011641,20260803,2
2202011715,20260803,2
2202011750,20260803,2
2202011824,20260803,2
2202011859,20260803,2
2202011933,20260803,2
2202012008,20260803,2
2202012042,20260803,2
2202012117,20260803,2
2202012151,20260803,2
2202012226,20260803,2
2202012300,20260803,2
2202012325,20260803,2
2202050803,20260803,1
2202050838,20260803,1
2202050912,20260803,1
2202050947,20260803,1
2202051021,20260803,1
2202051056,20260803,1
2202051130,20260803,1
2202051205,20260803,1
2202051239,20260803,1
2202051314,20260803,1
2202051348,20260803,1
2202051423,20260803,1
2202051457,20260803,1
2202051532,20260803,1
